,reg,lin_reg,nmf,max_iterations,num_factors,side_data_factorization,training_rmse,test_rmse,train_class_rate,test_class_rate
38,2.02358964773e-05,0.0372759372031,True,50,16,False,2.74244968463,2.9224107732,0.418579932725,0.40224024914
39,0.014563484775,0.00033932217719,True,50,16,True,5.18566060763,5.19658177498,0.189992536759,0.18687997589
40,0.000132571136559,2.81176869797e-08,False,50,16,False,0.8604666217,1.02467488087,0.8067126723,0.736469347264
41,0.00138949549437,4.94171336132e-06,True,50,16,True,7.20684062965,7.17456935238,0.00391378011382,0.00391792450461
42,2.5595479227e-10,0.625055192527,False,50,12,True,1.3420225265,1.35862433843,0.639491862945,0.628249240274
43,5.17947467923e-05,4.29193426013e-09,True,50,16,False,1.07651018465,1.53449101327,0.727998471981,0.634578195243
44,1e-10,1.15139539933e-07,False,50,16,False,0.75347812029,1.02685496533,0.852567390236,0.738126930708
45,2.94705170255e-07,5.17947467923e-05,True,50,8,True,5.11059718887,6.1374724101,0.418461440512,0.02134766557
46,0.244205309455,4.49843266897e-08,True,50,16,True,7.20684064348,7.17456936607,1.76854049427e-06,2.51149006706e-05
47,1.59985871961e-10,0.00033932217719,True,50,16,True,5.10424548601,5.9387015098,0.463118856532,0.0381244192179
48,1.93069772888e-06,4.29193426013e-09,True,50,8,True,5.10314206671,6.15633952243,0.452650865347,0.0267975990155
49,1.26485521686e-05,2.68269579528e-09,True,50,12,False,0.855119383216,1.42216686018,0.790479239103,0.65205816611
50,0.000542867543932,0.000132571136559,False,50,12,True,0.984173597682,1.04077851678,0.757602071315,0.729914358189
51,4.71486636346e-07,6.86648845004e-09,False,50,12,False,0.748766974719,1.02321337642,0.854746232124,0.737649747595
52,2.02358964773e-05,0.390693993705,False,50,8,False,1.16851468761,1.18749015958,0.684685146736,0.673430946581
53,0.095409547635,0.152641796718,False,50,12,True,1.29738355823,1.3144012651,0.666936074335,0.655900745913
54,1.09854114199e-08,4.49843266897e-08,False,50,8,True,0.595289699201,1.50591081425,0.92496613245,0.669839515785
55,1.59985871961e-10,1.84206996933e-07,False,50,8,False,0.752567749605,1.02792661932,0.853179305247,0.736569806866
56,1.0,2.5595479227e-10,False,50,12,False,1.12024853656,1.13552172217,0.698334742271,0.68988120652
57,3.23745754282e-05,2.02358964773e-05,True,50,16,True,5.09613453409,5.8619380056,0.468781723195,0.0728332119446
58,1.15139539933e-07,0.390693993705,False,50,16,True,1.33864382583,1.35514759674,0.638260958761,0.627068839943
59,4.09491506238e-10,0.152641796718,False,50,16,False,1.14552346749,1.1632164059,0.690701721497,0.682823919431
60,0.00568986602902,4.29193426013e-09,False,50,12,True,0.868458294555,1.02597572673,0.812057201674,0.735866589648
61,0.625055192527,0.00138949549437,True,50,8,False,7.20684064347,7.17456936606,0.00391378011382,0.00391792450461
62,0.00222299648253,0.095409547635,False,50,8,False,1.13393455156,1.15067508195,0.693476561533,0.685687018108
63,7.90604321091e-06,8.28642772855e-05,False,50,12,True,1.42850873519,1.7004654328,0.74466696614,0.642263354848
64,2.68269579528e-09,2.5595479227e-10,True,50,16,True,5.10583683078,6.72846628368,0.312628440253,0.00816234271793
65,1.0,1.93069772888e-06,True,50,12,True,7.20684064348,7.17456936607,1.76854049427e-06,2.51149006706e-05
66,0.0372759372031,1.67683293681e-09,False,50,8,False,1.06577655408,1.0758753456,0.720897781897,0.715096566793
67,0.0372759372031,5.17947467923e-05,False,50,8,False,1.06597274279,1.07610686698,0.720726233469,0.714569153879
68,2.02358964773e-05,4.94171336132e-06,True,50,16,True,5.04865507319,5.1262538561,0.429652764759,0.290127332546
69,2.5595479227e-10,0.00568986602902,False,50,16,True,1.05180982125,1.10855219315,0.733431428379,0.70562824924
70,1.09854114199e-08,1.04811313415e-09,True,50,16,False,0.726357407857,1.3784649085,0.855349304433,0.658688499887
71,3.08884359648e-06,0.152641796718,True,50,16,False,7.19664317362,7.16565706711,0.00391378011382,0.00391792450461
72,2.02358964773e-05,0.244205309455,False,50,8,True,1.33334959767,1.3502171607,0.643750508455,0.633021071402
73,4.49843266897e-08,0.390693993705,True,50,8,True,6.25173065297,6.23902332126,0.0787336542645,0.0773538940653
74,2.81176869797e-08,0.00568986602902,True,50,12,False,1.15006486752,1.43714560261,0.706201210389,0.671999397242
75,4.94171336132e-06,1e-10,True,50,16,True,5.12547656786,6.02732435155,0.407846660465,0.0263706457041
76,4.09491506238e-10,1.0,True,50,8,False,7.20684045789,7.1745691921,0.00391378011382,0.00391792450461
77,0.000212095088792,6.86648845004e-09,True,50,8,False,1.77777215837,2.05304715769,0.555266890446,0.522691312756
78,0.000212095088792,2.94705170255e-07,False,50,12,False,0.909993643677,1.02659874141,0.7846006105,0.734635959515
79,2.02358964773e-05,0.000212095088792,False,50,16,True,1.01792058208,1.0702799627,0.743135410071,0.718662882688
80,1.75751062485e-08,8.28642772855e-05,False,50,16,True,1.05390063411,1.08550477792,0.726887828551,0.711756285004
81,2.68269579528e-09,0.00910298177992,True,50,16,False,1.32427157543,1.59270301801,0.665896172525,0.636964110807
82,4.71486636346e-07,8.28642772855e-05,True,50,12,False,0.864640062513,1.29914788557,0.794463760837,0.697465906522
83,0.095409547635,3.23745754282e-05,True,50,16,True,6.65161503981,6.62825734737,0.00619519735143,0.00572619735289
84,0.00568986602902,1.20679264064e-06,False,50,16,False,1.0253116853,1.04906811021,0.73898110845,0.725870859181
85,1.93069772888e-06,6.5512855686e-10,False,50,8,False,0.750358582578,1.02603588103,0.854146696897,0.736167968456
86,1.67683293681e-09,1.15139539933e-07,False,50,12,True,0.291662654384,1.44362582314,0.982624089644,0.659969359821
87,4.49843266897e-08,1.67683293681e-09,False,50,12,True,1.23092561076,1.68090685436,0.809858905839,0.672175201547
88,0.0596362331659,1.20679264064e-06,True,50,8,True,5.88452549642,5.87332559652,0.0731839741935,0.0719039606198
89,7.19685673001e-08,1.59985871961e-10,True,50,12,True,5.18229608724,5.25839088154,0.381688178014,0.165230931512
90,0.00355648030622,1e-10,True,50,16,True,4.72809067819,4.85204169948,0.380745545931,0.344727126604
91,1.26485521686e-05,3.08884359648e-06,True,50,16,True,4.45096563224,4.98201139236,0.521595647976,0.0990029384434
92,7.90604321091e-06,1.59985871961e-10,True,50,16,True,4.21434298432,4.97325235029,0.626266717129,0.0849385940679
93,2.81176869797e-08,0.00355648030622,False,50,12,False,1.06724890277,1.07839338762,0.720613046877,0.714066855866
94,1.0,1.04811313415e-09,True,50,8,False,7.20684064348,7.17456936607,0.00391378011382,0.00391792450461
95,0.00222299648253,3.23745754282e-05,False,50,16,True,0.889148953177,1.02660868207,0.800549308678,0.736469347264
96,1.0,1.15139539933e-07,False,50,12,False,1.12033978086,1.13559339078,0.698267537732,0.689805861818
97,2.81176869797e-08,4.71486636346e-07,True,50,8,False,0.831022199395,1.33955473072,0.808688132032,0.680262199563
98,1.20679264064e-06,1.20679264064e-06,True,50,8,False,0.83481458079,1.3401833925,0.806778108298,0.679483637642
99,0.00138949549437,4.09491506238e-10,False,50,12,False,0.994628759535,1.03637171586,0.751258316562,0.73109475852
100,0.000542867543932,7.90604321091e-06,False,50,16,False,0.957541285914,1.02952301138,0.766370495085,0.735665670442
101,0.00222299648253,1.04811313415e-09,False,50,16,True,0.689628326395,1.02396083738,0.888405094811,0.736268428058
102,1.20679264064e-06,4.29193426013e-09,True,50,16,False,0.732412331057,1.38076742416,0.852187154029,0.659090338298
103,7.54312006335e-07,1.93069772888e-06,False,50,12,True,0.20826682274,1.60399352214,0.994536978413,0.666172740287
104,0.0232995181052,7.54312006335e-07,True,50,8,True,5.59031032859,5.58131114692,0.115818179889,0.115829921893
105,8.28642772855e-05,1.20679264064e-06,False,50,12,True,0.581787562472,1.60464017565,0.947633515965,0.660823266444
106,1.84206996933e-07,6.86648845004e-09,False,50,16,False,0.749969400134,1.02487050655,0.853686876368,0.737951126403
107,0.014563484775,4.94171336132e-06,False,50,8,False,1.04746821173,1.06255790374,0.728902196174,0.720923223749
108,6.86648845004e-09,0.000132571136559,False,50,8,True,0.772598688048,1.13495638593,0.857819955504,0.69811889394
109,0.00568986602902,6.86648845004e-09,False,50,12,False,1.02538477235,1.04892981609,0.738547816029,0.725921088982
110,0.000542867543932,1.84206996933e-07,True,50,8,False,2.61300190068,2.83102510516,0.382775830418,0.354999120978
111,0.625055192527,1.59985871961e-10,False,50,8,True,1.12323293558,1.14171582171,0.704248741683,0.69588366778
112,0.00138949549437,1.75751062485e-08,True,50,16,False,3.79566913517,3.9588011105,0.182065938264,0.164150990783
113,0.00138949549437,0.152641796718,True,50,8,True,6.88713977229,6.89099619568,0.0783463438962,0.0765502172439
114,0.0596362331659,0.000132571136559,True,50,8,False,7.2068406425,7.17456936522,0.00391378011382,0.00391792450461
115,0.014563484775,7.54312006335e-07,True,50,8,True,5.21668525953,5.23197193486,0.240219086796,0.235251274581
116,2.81176869797e-08,4.09491506238e-10,False,50,16,False,0.749349890163,1.0247076212,0.854217438517,0.736846070774
117,1.09854114199e-08,1.84206996933e-07,False,50,8,False,0.747034780494,1.0263715316,0.855699475451,0.737599517794
118,0.152641796718,0.000542867543932,False,50,12,False,1.0912458576,1.10131048085,0.70917412696,0.704046010498
119,0.000212095088792,1e-10,False,50,12,True,0.350553439062,1.02723878265,0.979693618045,0.732551422759
120,6.86648845004e-09,4.49843266897e-08,True,50,12,True,5.01322224313,6.68919606183,0.500222836102,0.0103724539769
121,4.49843266897e-08,0.095409547635,False,50,12,False,1.13404028535,1.15075888322,0.693464181749,0.685661903207
122,1.20679264064e-06,0.000132571136559,False,50,16,False,0.981561573727,1.03425779063,0.756779699985,0.733229525077
123,7.19685673001e-08,6.5512855686e-10,True,50,16,True,4.69977718331,5.06564047262,0.512862595015,0.133008513951
124,1.15139539933e-07,6.5512855686e-10,False,50,8,True,0.497014392942,6.96215233687,0.974066122192,0.420574126629
125,6.5512855686e-10,1.67683293681e-09,False,50,16,True,1.81230672075,2.05799841944,0.695993194656,0.621819825703
126,8.28642772855e-05,0.00568986602902,True,50,8,False,1.63842601352,1.85758710526,0.533124763458,0.510184092222
127,0.00568986602902,4.49843266897e-08,True,50,12,True,4.44260064486,4.46646111321,0.332100071095,0.318532285205
128,0.014563484775,0.095409547635,True,50,16,True,5.65850740996,5.65340598448,0.111039583473,0.108094532486
129,4.94171336132e-06,0.390693993705,True,50,8,True,6.43479902734,6.4239517837,0.0724217332404,0.0718788457192
130,0.152641796718,4.71486636346e-07,True,50,8,False,7.20684064337,7.17456936597,0.00391378011382,0.00391792450461
131,6.86648845004e-09,0.00910298177992,True,50,8,True,5.22445328611,5.23820216072,0.343899773273,0.214280332521
132,0.00910298177992,0.00138949549437,False,50,8,False,1.05390386114,1.06759577384,0.726748113852,0.720044202225
133,0.000132571136559,1.67683293681e-09,False,50,16,True,0.637773220168,1.22248440823,0.899996109211,0.677348871085
134,1.15139539933e-07,0.0372759372031,False,50,8,True,1.30774345475,1.32193605897,0.635013918414,0.628575733983
135,0.390693993705,1.09854114199e-08,True,50,16,True,7.20684064348,7.17456936607,1.76854049427e-06,2.51149006706e-05
136,0.000212095088792,0.000212095088792,False,50,12,True,0.869327246295,1.13508865587,0.816434339397,0.714418464475
137,0.00138949549437,2.5595479227e-10,False,50,8,False,0.994737436811,1.03634204054,0.750924062408,0.730517115805
138,0.00222299648253,4.09491506238e-10,True,50,8,True,5.18636585543,5.19352513732,0.413704066582,0.237963683854
139,2.5595479227e-10,0.390693993705,False,50,16,True,1.33867132022,1.35516943249,0.638262727302,0.627068839943
140,2.94705170255e-07,1.0,False,50,16,True,1.36681701099,1.38339545995,0.625354150234,0.617299143582
141,4.94171336132e-06,5.17947467923e-05,False,50,12,True,0.851336132747,1.3938988476,0.863040687043,0.699324409172
142,1.26485521686e-05,8.28642772855e-05,False,50,8,False,0.955077501896,1.03074939796,0.768048840014,0.736193083356
143,1.20679264064e-06,0.152641796718,True,50,12,False,7.18798303126,7.16018011632,0.00391378011382,0.00391792450461
144,7.19685673001e-08,1e-10,False,50,8,True,1.15302471686,4.11179432986,0.876768098359,0.501946404802
145,3.23745754282e-05,4.29193426013e-09,True,50,16,False,0.952008455871,1.49282835247,0.76127179284,0.638370545244
146,4.49843266897e-08,0.00222299648253,True,50,16,True,5.25256670707,5.25708944645,0.309812923787,0.227942838486
147,0.0232995181052,0.00033932217719,False,50,12,False,1.05860276552,1.07044301306,0.724486150559,0.71873822739
148,0.00355648030622,4.49843266897e-08,True,50,8,False,5.38810327546,5.50532402866,0.0340284876503,0.0270738629229
149,0.095409547635,3.23745754282e-05,False,50,16,False,1.08230509853,1.09117657166,0.713084369993,0.707687671095
150,0.000212095088792,0.014563484775,False,50,8,False,1.09341219698,1.10453538177,0.709432333872,0.703619057187
151,6.86648845004e-09,0.095409547635,True,50,16,False,5.11504201755,5.27188203153,0.102996261305,0.0932767410905
152,4.49843266897e-08,4.29193426013e-09,True,50,8,False,0.827929627494,1.33693259328,0.811420527096,0.685310294598
153,2.02358964773e-05,1.93069772888e-06,True,50,12,False,0.903754892719,1.43765589071,0.772043972991,0.654720345581
154,1.15139539933e-07,0.152641796718,True,50,16,True,6.06554656782,6.06480069116,0.095230599995,0.092322374865
155,7.19685673001e-08,2.94705170255e-07,False,50,12,False,0.751545192738,1.02688810833,0.853273037893,0.738528769119
156,2.68269579528e-09,1.67683293681e-09,True,50,12,False,0.772717041409,1.35907357488,0.835108358476,0.666951302208
157,0.000542867543932,1.75751062485e-08,True,50,12,True,5.67553399183,5.68769547327,0.11378258978,0.109576311626
158,1.15139539933e-07,0.0596362331659,False,50,12,False,1.12323503598,1.138665435,0.696368125241,0.688047818771
159,1.67683293681e-09,7.90604321091e-06,True,50,16,False,0.726613144247,1.38687501635,0.8551600706,0.653037647236
160,7.19685673001e-08,6.5512855686e-10,True,50,12,True,5.00875895456,6.44761263755,0.486999458827,0.0126076801366
161,1.15139539933e-07,1.20679264064e-06,True,50,16,False,0.72724193143,1.38577961401,0.854560535373,0.658085742271
162,0.00033932217719,2.02358964773e-05,False,50,16,True,0.827838096512,1.02489933671,0.825554702726,0.737599517794
163,3.23745754282e-05,0.00910298177992,False,50,12,True,1.1867422747,1.20844972482,0.681321382716,0.670618077706
164,0.000868511373751,0.014563484775,True,50,8,False,3.63349335878,3.80805971953,0.193101630948,0.178843207675
165,6.86648845004e-09,0.00222299648253,False,50,8,True,1.08759155413,1.13762555686,0.7121806458,0.689931436321
166,0.00355648030622,0.244205309455,True,50,8,True,6.23262792682,6.22033025309,0.0842232039587,0.081422507974
167,0.000212095088792,0.000542867543932,False,50,8,True,0.836692152789,1.09119992724,0.824930407932,0.721551096265
168,1.04811313415e-09,3.23745754282e-05,False,50,12,True,0.973918369437,1.05697063937,0.76960692419,0.723836552226
169,1.93069772888e-06,6.5512855686e-10,True,50,8,True,5.035214484,5.31652234201,0.392608915566,0.10937539242
170,1.20679264064e-06,6.86648845004e-09,True,50,16,True,4.9864355073,6.47816639063,0.434901792946,0.0141648039782
171,5.17947467923e-05,0.095409547635,True,50,16,True,5.87418244068,5.8818569616,0.101485927723,0.0967677122837
172,1.0,3.08884359648e-06,True,50,12,True,7.20684064348,7.17456936607,1.76854049427e-06,2.51149006706e-05
173,1.59985871961e-10,0.244205309455,True,50,12,False,7.20682521698,7.17455638083,0.00391378011382,0.00391792450461
174,0.000132571136559,1.75751062485e-08,False,50,16,False,0.860460766988,1.02477807926,0.80631828777,0.736419117462
175,0.00222299648253,1.26485521686e-05,False,50,16,False,1.00975631246,1.04149583304,0.745480494767,0.730592460507
176,0.000868511373751,0.244205309455,False,50,8,True,1.33313137466,1.34998795421,0.643647933107,0.6329457267
177,1.67683293681e-09,4.29193426013e-09,True,50,8,True,4.64696305632,5.28735705544,0.561299382072,0.0832056659216
178,2.81176869797e-08,0.000542867543932,False,50,8,False,1.0265902939,1.05061701928,0.738862616237,0.7265991913
179,1.93069772888e-06,0.000132571136559,False,50,8,False,0.98163837893,1.03465692434,0.757444671211,0.733782052892
180,7.19685673001e-08,0.000132571136559,True,50,12,False,0.896667952692,1.28931638335,0.783663284038,0.701760554537
181,0.625055192527,4.09491506238e-10,True,50,8,False,7.20684064347,7.17456936606,0.00391378011382,0.00391792450461
182,4.94171336132e-06,4.71486636346e-07,True,50,16,True,5.06727298817,6.63617304176,0.443785171849,0.00884044503604
183,1.15139539933e-07,2.68269579528e-09,False,50,8,False,0.748104185411,1.02699365556,0.855096403142,0.736142853555
184,0.0596362331659,0.0596362331659,False,50,16,True,1.25241025084,1.2704202115,0.67550465303,0.664816535651
185,1.20679264064e-06,0.0596362331659,False,50,16,False,1.12303361573,1.1384616948,0.696628100694,0.688449657182
186,1.67683293681e-09,4.71486636346e-07,True,50,8,True,4.6943947552,5.14712465511,0.483053844984,0.0709244794937
187,0.152641796718,1.20679264064e-06,False,50,8,True,1.06448851889,1.08236534239,0.725181186974,0.716025818118
188,0.244205309455,0.000212095088792,False,50,8,False,1.09973985857,1.11141122932,0.705507942515,0.699701132682
189,0.014563484775,6.5512855686e-10,False,50,8,True,0.95730087232,1.03309373965,0.77236231028,0.734008086998
190,0.00568986602902,1.93069772888e-06,False,50,16,True,0.872510149274,1.02587387489,0.810507960201,0.736142853555
191,7.54312006335e-07,4.94171336132e-06,True,50,8,False,0.831467912664,1.33640087982,0.808617390412,0.68126679559
192,0.625055192527,4.71486636346e-07,True,50,16,False,7.20684064348,7.17456936607,0.00391378011382,0.00391792450461
193,0.014563484775,1.59985871961e-10,True,50,8,False,7.20684060713,7.17456933477,0.00391378011382,0.00391792450461
194,6.86648845004e-09,0.00568986602902,True,50,8,True,5.19610808199,5.23992569051,0.371326299258,0.183916417611
195,4.49843266897e-08,5.17947467923e-05,True,50,16,False,0.821619874445,1.33261475451,0.813431357638,0.680789612477
196,2.94705170255e-07,2.5595479227e-10,True,50,8,False,0.82831812136,1.33334858681,0.810603461387,0.685561443604
197,1.59985871961e-10,0.000212095088792,False,50,8,False,0.999451831044,1.03947998667,0.749532221039,0.729638094281
198,7.19685673001e-08,0.152641796718,False,50,12,False,1.14558350924,1.16326819639,0.690791917063,0.683024838637
199,3.23745754282e-05,1.20679264064e-06,True,50,8,False,1.0224831857,1.46591446822,0.730037599171,0.653288796243
